date,level,isin
2024-01-17,1666.12,DE000SL0JKC0
2024-01-18,1649.71,DE000SL0JKC0
2024-01-21,1655.72,DE000SL0JKC0
2024-01-22,1641.78,DE000SL0JKC0
2024-01-23,1659.34,DE000SL0JKC0
2024-01-24,1649.05,DE000SL0JKC0
2024-01-25,1643.33,DE000SL0JKC0
2024-01-28,1651.63,DE000SL0JKC0
2024-01-29,1659.71,DE000SL0JKC0
2024-01-30,1656.47,DE000SL0JKC0
2024-01-31,1656.65,DE000SL0JKC0
2024-02-01,1651.75,DE000SL0JKC0
2024-02-04,1641.81,DE000SL0JKC0
2024-02-05,1667.49,DE000SL0JKC0
2024-02-06,1670.32,DE000SL0JKC0
2024-02-07,1658.63,DE000SL0JKC0
2024-02-08,1671.06,DE000SL0JKC0
2024-02-11,1682.84,DE000SL0JKC0
2024-02-12,1677.46,DE000SL0JKC0
2024-02-13,1702.82,DE000SL0JKC0
2024-02-14,1727.77,DE000SL0JKC0
2024-02-15,1741.18,DE000SL0JKC0
2024-02-18,1745.00,DE000SL0JKC0
2024-02-19,1752.24,DE000SL0JKC0
2024-02-20,1750.76,DE000SL0JKC0
2024-02-21,1749.36,DE000SL0JKC0
2024-02-22,1762.20,DE000SL0JKC0
2024-02-25,1785.65,DE000SL0JKC0
2024-02-26,1770.63,DE000SL0JKC0
2024-02-27,1776.02,DE000SL0JKC0
2024-02-28,1775.95,DE000SL0JKC0
2024-02-29,1779.88,DE000SL0JKC0
2024-03-03,1805.73,DE000SL0JKC0
2024-03-04,1830.90,DE000SL0JKC0
2024-03-05,1823.75,DE000SL0JKC0
2024-03-06,1820.71,DE000SL0JKC0
2024-03-07,1811.30,DE000SL0JKC0
2024-03-10,1791.22,DE000SL0JKC0
2024-03-11,1795.33,DE000SL0JKC0
2024-03-12,1812.65,DE000SL0JKC0
2024-03-13,1835.56,DE000SL0JKC0
2024-03-14,1843.92,DE000SL0JKC0
2024-03-17,1866.17,DE000SL0JKC0
2024-03-18,1889.68,DE000SL0JKC0
2024-03-19,1896.54,DE000SL0JKC0
2024-03-20,1905.87,DE000SL0JKC0
2024-03-21,1921.25,DE000SL0JKC0
2024-03-24,1948.12,DE000SL0JKC0
2024-03-25,1955.55,DE000SL0JKC0
2024-03-26,1957.43,DE000SL0JKC0
2024-03-27,1962.58,DE000SL0JKC0
2024-03-28,1962.58,DE000SL0JKC0
2024-03-31,1955.99,DE000SL0JKC0
2024-04-01,1951.47,DE000SL0JKC0
2024-04-02,1959.35,DE000SL0JKC0
2024-04-03,1972.48,DE000SL0JKC0
2024-04-04,1976.01,DE000SL0JKC0
2024-04-07,2005.99,DE000SL0JKC0
2024-04-08,1929.56,DE000SL0JKC0
2024-04-09,1922.63,DE000SL0JKC0
2024-04-10,1921.12,DE000SL0JKC0
2024-04-11,1932.66,DE000SL0JKC0
2024-04-14,1947.25,DE000SL0JKC0
2024-04-15,1937.75,DE000SL0JKC0
2024-04-16,1927.35,DE000SL0JKC0
2024-04-17,1906.55,DE000SL0JKC0
2024-04-18,1914.55,DE000SL0JKC0
2024-04-21,1923.78,DE000SL0JKC0
2024-04-22,1946.25,DE000SL0JKC0
2024-04-23,1942.33,DE000SL0JKC0
2024-04-24,1931.62,DE000SL0JKC0
2024-04-25,1947.10,DE000SL0JKC0
2024-04-28,1966.37,DE000SL0JKC0
2024-04-29,1943.78,DE000SL0JKC0
2024-04-30,1939.76,DE000SL0JKC0
2024-05-01,1933.23,DE000SL0JKC0
2024-05-02,1958.93,DE000SL0JKC0
2024-05-05,1983.14,DE000SL0JKC0
2024-05-06,1975.50,DE000SL0JKC0
2024-05-07,1990.21,DE000SL0JKC0
2024-05-08,2010.87,DE000SL0JKC0
2024-05-09,2010.48,DE000SL0JKC0
2024-05-12,1997.52,DE000SL0JKC0
2024-05-13,1994.88,DE000SL0JKC0
2024-05-14,2007.21,DE000SL0JKC0
2024-05-15,2018.69,DE000SL0JKC0
2024-05-16,2023.97,DE000SL0JKC0
2024-05-19,2042.27,DE000SL0JKC0
2024-05-20,2044.97,DE000SL0JKC0
2024-05-21,2042.21,DE000SL0JKC0
2024-05-22,2046.54,DE000SL0JKC0
2024-05-23,2047.95,DE000SL0JKC0
2024-05-26,2055.41,DE000SL0JKC0
2024-05-27,2027.94,DE000SL0JKC0
2024-05-28,1987.68,DE000SL0JKC0
2024-05-29,2008.61,DE000SL0JKC0
2024-05-30,2054.97,DE000SL0JKC0
2024-06-02,2068.94,DE000SL0JKC0
2024-06-03,2050.64,DE000SL0JKC0
2024-06-04,2051.32,DE000SL0JKC0
2024-06-05,2055.13,DE000SL0JKC0
2024-06-06,2077.77,DE000SL0JKC0
2024-06-09,2055.37,DE000SL0JKC0
2024-06-10,2021.34,DE000SL0JKC0
2024-06-11,2020.32,DE000SL0JKC0
2024-06-12,1989.24,DE000SL0JKC0
2024-06-13,1929.16,DE000SL0JKC0
2024-06-16,1950.85,DE000SL0JKC0
2024-06-17,1964.08,DE000SL0JKC0
2024-06-18,1973.26,DE000SL0JKC0
2024-06-19,1985.20,DE000SL0JKC0
2024-06-20,1973.63,DE000SL0JKC0
2024-06-23,1983.44,DE000SL0JKC0
2024-06-24,1958.01,DE000SL0JKC0
2024-06-25,1949.31,DE000SL0JKC0
2024-06-26,1945.16,DE000SL0JKC0
2024-06-27,1948.95,DE000SL0JKC0
2024-06-30,1944.29,DE000SL0JKC0
2024-07-01,1934.27,DE000SL0JKC0
2024-07-02,1971.76,DE000SL0JKC0
2024-07-03,1985.15,DE000SL0JKC0
2024-07-04,1958.74,DE000SL0JKC0
2024-07-07,1961.45,DE000SL0JKC0
2024-07-08,1958.54,DE000SL0JKC0
2024-07-09,1979.92,DE000SL0JKC0
2024-07-10,1998.77,DE000SL0JKC0
2024-07-11,1996.56,DE000SL0JKC0
2024-07-14,2006.61,DE000SL0JKC0
2024-07-15,2023.96,DE000SL0JKC0
2024-07-16,2010.70,DE000SL0JKC0
2024-07-17,2017.41,DE000SL0JKC0
2024-07-18,1984.82,DE000SL0JKC0
2024-07-21,1989.30,DE000SL0JKC0
2024-07-22,1992.80,DE000SL0JKC0
2024-07-23,1989.56,DE000SL0JKC0
2024-07-24,1994.81,DE000SL0JKC0
2024-07-25,2008.78,DE000SL0JKC0
2024-07-28,2009.76,DE000SL0JKC0
2024-07-29,2035.25,DE000SL0JKC0
2024-07-30,2045.94,DE000SL0JKC0
2024-07-31,2033.01,DE000SL0JKC0
2024-08-01,2018.02,DE000SL0JKC0
2024-08-04,2008.08,DE000SL0JKC0
2024-08-05,2005.16,DE000SL0JKC0
2024-08-06,2027.11,DE000SL0JKC0
2024-08-07,2035.38,DE000SL0JKC0
2024-08-08,2059.24,DE000SL0JKC0
2024-08-11,2075.98,DE000SL0JKC0
2024-08-12,2087.44,DE000SL0JKC0
2024-08-13,2121.77,DE000SL0JKC0
2024-08-14,2125.41,DE000SL0JKC0
2024-08-15,2126.83,DE000SL0JKC0
2024-08-18,2114.90,DE000SL0JKC0
2024-08-19,2101.08,DE000SL0JKC0
2024-08-20,2097.21,DE000SL0JKC0
2024-08-21,2101.03,DE000SL0JKC0
2024-08-22,2106.09,DE000SL0JKC0
2024-08-25,2105.11,DE000SL0JKC0
2024-08-26,2113.99,DE000SL0JKC0
2024-08-27,2138.54,DE000SL0JKC0
2024-08-28,2150.61,DE000SL0JKC0
2024-08-29,2156.97,DE000SL0JKC0
2024-09-01,2112.75,DE000SL0JKC0
2024-09-02,2088.19,DE000SL0JKC0
2024-09-03,2096.06,DE000SL0JKC0
2024-09-04,2078.03,DE000SL0JKC0
2024-09-05,2055.04,DE000SL0JKC0
2024-09-08,2073.56,DE000SL0JKC0
2024-09-09,2068.48,DE000SL0JKC0
2024-09-10,2058.23,DE000SL0JKC0
2024-09-11,2083.93,DE000SL0JKC0
2024-09-12,2100.86,DE000SL0JKC0
2024-09-15,2107.92,DE000SL0JKC0
2024-09-16,2049.66,DE000SL0JKC0
2024-09-17,2053.58,DE000SL0JKC0
2024-09-18,2085.86,DE000SL0JKC0
2024-09-19,2086.60,DE000SL0JKC0
2024-09-22,2102.50,DE000SL0JKC0
2024-09-23,2078.18,DE000SL0JKC0
2024-09-24,2088.95,DE000SL0JKC0
2024-09-25,2066.97,DE000SL0JKC0
2024-09-26,2071.58,DE000SL0JKC0
2024-09-29,2070.06,DE000SL0JKC0
2024-09-30,2122.02,DE000SL0JKC0
2024-10-01,2133.70,DE000SL0JKC0
2024-10-02,2118.60,DE000SL0JKC0
2024-10-03,2122.89,DE000SL0JKC0
2024-10-06,2112.31,DE000SL0JKC0
2024-10-07,2109.35,DE000SL0JKC0
2024-10-08,2111.10,DE000SL0JKC0
2024-10-09,2064.12,DE000SL0JKC0
2024-10-10,2074.24,DE000SL0JKC0
2024-10-13,2101.92,DE000SL0JKC0
2024-10-14,2092.27,DE000SL0JKC0
2024-10-15,2113.20,DE000SL0JKC0
2024-10-16,2120.46,DE000SL0JKC0
2024-10-17,2126.09,DE000SL0JKC0
2024-10-20,2123.67,DE000SL0JKC0
2024-10-21,2122.52,DE000SL0JKC0
2024-10-22,2107.28,DE000SL0JKC0
2024-10-23,2105.31,DE000SL0JKC0
2024-10-24,2097.03,DE000SL0JKC0
2024-10-27,2092.75,DE000SL0JKC0
2024-10-28,2069.77,DE000SL0JKC0
2024-10-29,2071.18,DE000SL0JKC0
2024-10-30,2037.83,DE000SL0JKC0
2024-10-31,2046.03,DE000SL0JKC0
2024-11-03,2028.84,DE000SL0JKC0
2024-11-04,2070.06,DE000SL0JKC0
2024-11-05,2105.33,DE000SL0JKC0
2024-11-06,2162.14,DE000SL0JKC0
2024-11-07,2178.75,DE000SL0JKC0
2024-11-10,2212.54,DE000SL0JKC0
2024-11-11,2199.63,DE000SL0JKC0
2024-11-12,2174.44,DE000SL0JKC0
2024-11-13,2106.24,DE000SL0JKC0
2024-11-14,2084.33,DE000SL0JKC0
2024-11-17,2091.82,DE000SL0JKC0
2024-11-18,2116.90,DE000SL0JKC0
2024-11-19,2097.35,DE000SL0JKC0
2024-11-20,2122.62,DE000SL0JKC0
2024-11-21,2114.33,DE000SL0JKC0
2024-11-24,2068.79,DE000SL0JKC0
2024-11-25,2086.84,DE000SL0JKC0
2024-11-26,2088.25,DE000SL0JKC0
2024-11-27,2095.96,DE000SL0JKC0
2024-11-28,2094.25,DE000SL0JKC0
2024-12-01,2079.47,DE000SL0JKC0
2024-12-02,2092.44,DE000SL0JKC0
2024-12-03,2105.24,DE000SL0JKC0
2024-12-04,2107.99,DE000SL0JKC0
2024-12-05,2086.10,DE000SL0JKC0
2024-12-08,2033.15,DE000SL0JKC0
2024-12-09,2015.70,DE000SL0JKC0
2024-12-10,2024.50,DE000SL0JKC0
2024-12-11,2023.17,DE000SL0JKC0
2024-12-12,2013.59,DE000SL0JKC0
2024-12-15,2025.74,DE000SL0JKC0
2024-12-16,1996.30,DE000SL0JKC0
2024-12-17,1979.27,DE000SL0JKC0
2024-12-18,1969.06,DE000SL0JKC0
2024-12-19,1973.86,DE000SL0JKC0
2024-12-22,1984.55,DE000SL0JKC0
2024-12-23,1988.20,DE000SL0JKC0
2024-12-24,1988.20,DE000SL0JKC0
2024-12-25,1992.23,DE000SL0JKC0
2024-12-26,1992.51,DE000SL0JKC0
2024-12-29,1972.42,DE000SL0JKC0
2024-12-30,1977.05,DE000SL0JKC0
2024-12-31,1977.05,DE000SL0JKC0
2025-01-01,1958.09,DE000SL0JKC0
2025-01-02,1966.73,DE000SL0JKC0
2025-01-05,1949.05,DE000SL0JKC0
2025-01-06,1951.06,DE000SL0JKC0
2025-01-07,1997.44,DE000SL0JKC0
2025-01-08,1993.54,DE000SL0JKC0
2025-01-09,1986.61,DE000SL0JKC0
2025-01-12,1996.73,DE000SL0JKC0
2025-01-13,2025.35,DE000SL0JKC0
2025-01-14,2027.22,DE000SL0JKC0
2025-01-15,2064.33,DE000SL0JKC0
2025-01-16,2062.64,DE000SL0JKC0
2025-01-19,2074.01,DE000SL0JKC0
2025-01-20,2123.22,DE000SL0JKC0
2025-01-21,2124.43,DE000SL0JKC0
2025-01-22,2141.75,DE000SL0JKC0
2025-01-23,2142.18,DE000SL0JKC0
2025-01-26,2144.32,DE000SL0JKC0
2025-01-27,2112.39,DE000SL0JKC0
2025-01-28,2091.42,DE000SL0JKC0
2025-01-29,2115.62,DE000SL0JKC0
2025-01-30,2132.76,DE000SL0JKC0
2025-02-02,2136.35,DE000SL0JKC0
2025-02-03,2127.99,DE000SL0JKC0
2025-02-04,2122.78,DE000SL0JKC0
2025-02-05,2065.99,DE000SL0JKC0
2025-02-06,2060.62,DE000SL0JKC0
2025-02-09,2072.97,DE000SL0JKC0
2025-02-10,2088.28,DE000SL0JKC0
2025-02-11,2070.56,DE000SL0JKC0
2025-02-12,2099.49,DE000SL0JKC0
2025-02-13,2138.64,DE000SL0JKC0
2025-02-16,2277.91,DE000SL0JKC0
2025-02-17,2293.73,DE000SL0JKC0
2025-02-18,2311.28,DE000SL0JKC0
2025-02-19,2285.98,DE000SL0JKC0
2025-02-20,2288.85,DE000SL0JKC0
2025-02-23,2341.24,DE000SL0JKC0
2025-02-24,2395.00,DE000SL0JKC0
2025-02-25,2400.23,DE000SL0JKC0
2025-02-26,2445.90,DE000SL0JKC0
2025-02-27,2452.08,DE000SL0JKC0
2025-03-02,2696.39,DE000SL0JKC0
2025-03-03,2657.03,DE000SL0JKC0
2025-03-04,2819.48,DE000SL0JKC0
2025-03-05,2849.88,DE000SL0JKC0
2025-03-06,2775.68,DE000SL0JKC0
2025-03-09,2782.66,DE000SL0JKC0
2025-03-10,2817.64,DE000SL0JKC0
2025-03-11,2860.01,DE000SL0JKC0
2025-03-12,2858.20,DE000SL0JKC0
2025-03-13,2977.40,DE000SL0JKC0
2025-03-16,2992.61,DE000SL0JKC0
2025-03-17,3054.72,DE000SL0JKC0
2025-03-18,3000.29,DE000SL0JKC0
2025-03-19,2951.88,DE000SL0JKC0
2025-03-20,2881.06,DE000SL0JKC0
2025-03-23,2906.48,DE000SL0JKC0
2025-03-24,2934.33,DE000SL0JKC0
2025-03-25,2952.48,DE000SL0JKC0
2025-03-26,2965.13,DE000SL0JKC0
2025-03-27,2912.08,DE000SL0JKC0
2025-03-30,2914.87,DE000SL0JKC0
2025-03-31,2968.63,DE000SL0JKC0
2025-04-01,2921.06,DE000SL0JKC0
2025-04-02,3036.62,DE000SL0JKC0
2025-04-03,2782.31,DE000SL0JKC0
2025-04-06,2713.51,DE000SL0JKC0
2025-04-07,2849.51,DE000SL0JKC0
2025-04-08,2888.07,DE000SL0JKC0
2025-04-09,3002.16,DE000SL0JKC0
2025-04-10,3046.58,DE000SL0JKC0
2025-04-13,3150.84,DE000SL0JKC0
2025-04-14,3214.64,DE000SL0JKC0
2025-04-15,3204.92,DE000SL0JKC0
2025-04-16,3177.57,DE000SL0JKC0
2025-04-17,3177.57,DE000SL0JKC0
2025-04-20,3188.29,DE000SL0JKC0
2025-04-21,3116.79,DE000SL0JKC0
2025-04-22,3050.49,DE000SL0JKC0
2025-04-23,3056.10,DE000SL0JKC0
2025-04-24,3060.10,DE000SL0JKC0
2025-04-27,3037.48,DE000SL0JKC0
2025-04-28,3137.86,DE000SL0JKC0
2025-04-29,3182.37,DE000SL0JKC0
2025-04-30,3167.29,DE000SL0JKC0
2025-05-01,3283.55,DE000SL0JKC0
2025-05-04,3298.97,DE000SL0JKC0
2025-05-05,3286.38,DE000SL0JKC0
2025-05-06,3272.86,DE000SL0JKC0
2025-05-07,3306.59,DE000SL0JKC0
2025-05-08,3261.00,DE000SL0JKC0
2025-05-11,3190.63,DE000SL0JKC0
2025-05-12,3179.39,DE000SL0JKC0
2025-05-13,3174.17,DE000SL0JKC0
2025-05-14,3281.26,DE000SL0JKC0
2025-05-15,3317.32,DE000SL0JKC0
2025-05-18,3365.80,DE000SL0JKC0
2025-05-19,3388.77,DE000SL0JKC0
2025-05-20,3406.36,DE000SL0JKC0
2025-05-21,3405.93,DE000SL0JKC0
2025-05-22,3408.47,DE000SL0JKC0
2025-05-25,3448.57,DE000SL0JKC0
2025-05-26,3512.16,DE000SL0JKC0
2025-05-27,3512.75,DE000SL0JKC0
2025-05-28,3506.42,DE000SL0JKC0
2025-05-29,3527.60,DE000SL0JKC0
2025-06-01,3525.58,DE000SL0JKC0
2025-06-02,3549.34,DE000SL0JKC0
2025-06-03,3537.52,DE000SL0JKC0
2025-06-04,3581.72,DE000SL0JKC0
2025-06-05,3524.14,DE000SL0JKC0
2025-06-08,3498.67,DE000SL0JKC0
2025-06-09,3390.74,DE000SL0JKC0
2025-06-10,3409.56,DE000SL0JKC0
2025-06-11,3457.50,DE000SL0JKC0
2025-06-12,3534.45,DE000SL0JKC0
2025-06-15,3498.87,DE000SL0JKC0
2025-06-16,3511.07,DE000SL0JKC0
2025-06-17,3486.61,DE000SL0JKC0
2025-06-18,3461.79,DE000SL0JKC0
2025-06-19,3479.97,DE000SL0JKC0
2025-06-22,3461.95,DE000SL0JKC0
2025-06-23,3391.16,DE000SL0JKC0
2025-06-24,3440.76,DE000SL0JKC0
2025-06-25,3550.00,DE000SL0JKC0
2025-06-26,3504.20,DE000SL0JKC0
2025-06-29,3561.03,DE000SL0JKC0
2025-06-30,3486.02,DE000SL0JKC0
2025-07-01,3480.17,DE000SL0JKC0
2025-07-02,3500.66,DE000SL0JKC0
2025-07-03,3519.99,DE000SL0JKC0
2025-07-06,3549.99,DE000SL0JKC0
2025-07-07,3532.29,DE000SL0JKC0
2025-07-08,3563.68,DE000SL0JKC0
2025-07-09,3558.69,DE000SL0JKC0
2025-07-10,3574.19,DE000SL0JKC0
2025-07-13,3617.21,DE000SL0JKC0
2025-07-14,3558.35,DE000SL0JKC0
2025-07-15,3537.76,DE000SL0JKC0
2025-07-16,3572.62,DE000SL0JKC0
2025-07-17,3649.23,DE000SL0JKC0
2025-07-20,3606.76,DE000SL0JKC0
2025-07-21,3573.62,DE000SL0JKC0
2025-07-22,3649.44,DE000SL0JKC0
2025-07-23,3629.78,DE000SL0JKC0
2025-07-24,3620.46,DE000SL0JKC0
2025-07-27,3548.52,DE000SL0JKC0
2025-07-28,3590.45,DE000SL0JKC0
2025-07-29,3580.91,DE000SL0JKC0
2025-07-30,3580.16,DE000SL0JKC0
2025-07-31,3584.71,DE000SL0JKC0
2025-08-03,3619.88,DE000SL0JKC0
2025-08-04,3635.67,DE000SL0JKC0
2025-08-05,3669.97,DE000SL0JKC0
2025-08-06,3568.52,DE000SL0JKC0
2025-08-07,3525.29,DE000SL0JKC0
2025-08-10,3492.37,DE000SL0JKC0
2025-08-11,3525.58,DE000SL0JKC0
2025-08-12,3558.64,DE000SL0JKC0
2025-08-13,3594.91,DE000SL0JKC0
2025-08-14,3577.38,DE000SL0JKC0
2025-08-17,3622.60,DE000SL0JKC0
2025-08-18,3517.98,DE000SL0JKC0
2025-08-19,3544.32,DE000SL0JKC0
2025-08-20,3582.24,DE000SL0JKC0
2025-08-21,3610.62,DE000SL0JKC0
2025-08-24,3630.74,DE000SL0JKC0
2025-08-25,3641.22,DE000SL0JKC0
2025-08-26,3632.28,DE000SL0JKC0
2025-08-27,3648.09,DE000SL0JKC0
2025-08-28,3655.69,DE000SL0JKC0
2025-08-31,3697.23,DE000SL0JKC0
2025-09-01,3647.83,DE000SL0JKC0
2025-09-02,3647.00,DE000SL0JKC0
2025-09-03,3603.16,DE000SL0JKC0
2025-09-04,3634.14,DE000SL0JKC0
2025-09-07,3649.95,DE000SL0JKC0
2025-09-08,3619.43,DE000SL0JKC0
2025-09-09,3695.22,DE000SL0JKC0
2025-09-10,3785.37,DE000SL0JKC0
2025-09-11,3797.04,DE000SL0JKC0
2025-09-14,3859.71,DE000SL0JKC0
2025-09-15,3836.16,DE000SL0JKC0
2025-09-16,3799.75,DE000SL0JKC0
2025-09-17,3786.24,DE000SL0JKC0
2025-09-18,3788.87,DE000SL0JKC0
2025-09-21,3844.67,DE000SL0JKC0
2025-09-22,3828.44,DE000SL0JKC0
2025-09-23,3891.90,DE000SL0JKC0
2025-09-24,3892.00,DE000SL0JKC0
2025-09-25,3930.50,DE000SL0JKC0
2025-09-28,3977.77,DE000SL0JKC0
2025-09-29,4029.37,DE000SL0JKC0
2025-09-30,3998.88,DE000SL0JKC0
2025-10-01,4020.25,DE000SL0JKC0
2025-10-02,4031.33,DE000SL0JKC0
2025-10-05,4013.34,DE000SL0JKC0
2025-10-06,3981.73,DE000SL0JKC0
2025-10-07,4034.10,DE000SL0JKC0
2025-10-08,3959.11,DE000SL0JKC0
2025-10-09,3872.74,DE000SL0JKC0
2025-10-12,3854.37,DE000SL0JKC0
2025-10-13,3862.46,DE000SL0JKC0
2025-10-14,3753.97,DE000SL0JKC0
2025-10-15,3760.14,DE000SL0JKC0
2025-10-16,3674.19,DE000SL0JKC0
2025-10-19,3777.78,DE000SL0JKC0
2025-10-20,3809.40,DE000SL0JKC0
2025-10-21,3817.62,DE000SL0JKC0
2025-10-22,3848.87,DE000SL0JKC0
2025-10-23,3865.12,DE000SL0JKC0
2025-10-26,3844.76,DE000SL0JKC0
2025-10-27,3846.50,DE000SL0JKC0
2025-10-28,3808.69,DE000SL0JKC0
2025-10-29,3796.51,DE000SL0JKC0
2025-10-30,3804.57,DE000SL0JKC0
2025-11-02,3810.76,DE000SL0JKC0
2025-11-03,3783.71,DE000SL0JKC0
2025-11-04,3733.05,DE000SL0JKC0
2025-11-05,3716.69,DE000SL0JKC0
2025-11-06,3740.95,DE000SL0JKC0
2025-11-09,3759.25,DE000SL0JKC0
2025-11-10,3749.78,DE000SL0JKC0
2025-11-11,3745.57,DE000SL0JKC0
2025-11-12,3760.87,DE000SL0JKC0
2025-11-13,3741.51,DE000SL0JKC0
2025-11-16,3757.90,DE000SL0JKC0
2025-11-17,3721.54,DE000SL0JKC0
2025-11-18,3615.01,DE000SL0JKC0
2025-11-19,3633.87,DE000SL0JKC0
2025-11-20,3530.65,DE000SL0JKC0
2025-11-23,3468.49,DE000SL0JKC0
2025-11-24,3494.87,DE000SL0JKC0
2025-11-25,3528.94,DE000SL0JKC0
2025-11-26,3551.60,DE000SL0JKC0
2025-11-27,3560.89,DE000SL0JKC0
2025-11-30,3457.90,DE000SL0JKC0
2025-12-01,3520.86,DE000SL0JKC0
2025-12-02,3556.07,DE000SL0JKC0
2025-12-03,3592.83,DE000SL0JKC0
2025-12-04,3585.79,DE000SL0JKC0
2025-12-07,3637.70,DE000SL0JKC0
2025-12-08,3675.40,DE000SL0JKC0
2025-12-09,3665.15,DE000SL0JKC0
2025-12-10,3685.92,DE000SL0JKC0
2025-12-11,3712.74,DE000SL0JKC0
2025-12-14,3726.33,DE000SL0JKC0
2025-12-15,3650.19,DE000SL0JKC0
2025-12-16,3651.27,DE000SL0JKC0
2025-12-17,3691.23,DE000SL0JKC0
2025-12-18,3731.07,DE000SL0JKC0
2025-12-21,3779.60,DE000SL0JKC0
2025-12-22,3785.84,DE000SL0JKC0
2025-12-23,3796.73,DE000SL0JKC0
2025-12-24,3796.73,DE000SL0JKC0
2025-12-25,3782.30,DE000SL0JKC0
2025-12-28,3762.49,DE000SL0JKC0
2025-12-29,3789.44,DE000SL0JKC0
2025-12-30,3773.37,DE000SL0JKC0
2025-12-31,3773.37,DE000SL0JKC0
2026-01-01,3890.91,DE000SL0JKC0
2026-01-04,4053.99,DE000SL0JKC0
2026-01-05,4081.88,DE000SL0JKC0
2026-01-06,4114.64,DE000SL0JKC0
2026-01-07,4184.56,DE000SL0JKC0
2026-01-08,4285.94,DE000SL0JKC0
2026-01-11,4362.08,DE000SL0JKC0
2026-01-12,4368.55,DE000SL0JKC0
2026-01-13,4385.01,DE000SL0JKC0
2026-01-14,4386.00,DE000SL0JKC0
2026-01-15,4433.41,DE000SL0JKC0
2026-01-18,4467.98,DE000SL0JKC0
2026-01-19,4448.82,DE000SL0JKC0
2026-01-20,4440.37,DE000SL0JKC0
2026-01-21,4377.31,DE000SL0JKC0
2026-01-22,4439.75,DE000SL0JKC0
2026-01-25,4389.79,DE000SL0JKC0
2026-01-26,4484.63,DE000SL0JKC0
2026-01-27,4460.15,DE000SL0JKC0
2026-01-28,4419.28,DE000SL0JKC0
2026-01-29,4419.00,DE000SL0JKC0
2026-02-01,4352.17,DE000SL0JKC0
2026-02-02,4400.76,DE000SL0JKC0
2026-02-03,4268.04,DE000SL0JKC0
2026-02-04,4219.92,DE000SL0JKC0
2026-02-05,4296.76,DE000SL0JKC0
2026-02-08,4378.48,DE000SL0JKC0
2026-02-09,4314.74,DE000SL0JKC0
2026-02-10,4256.86,DE000SL0JKC0
2026-02-11,4271.96,DE000SL0JKC0
2026-02-12,4320.87,DE000SL0JKC0
2026-02-15,4351.88,DE000SL0JKC0
2026-02-16,4331.91,DE000SL0JKC0
2026-02-17,4445.21,DE000SL0JKC0
2026-02-18,4500.34,DE000SL0JKC0
2026-02-19,4479.79,DE000SL0JKC0
2026-02-22,4416.61,DE000SL0JKC0
2026-02-23,4437.74,DE000SL0JKC0
2026-02-24,4356.39,DE000SL0JKC0
2026-02-25,4364.04,DE000SL0JKC0
2026-02-26,4402.64,DE000SL0JKC0
2026-03-01,4484.37,DE000SL0JKC0
2026-03-02,4396.36,DE000SL0JKC0
2026-03-03,4476.01,DE000SL0JKC0
2026-03-04,4302.00,DE000SL0JKC0
2026-03-05,4424.23,DE000SL0JKC0
2026-03-08,4469.61,DE000SL0JKC0
2026-03-09,4455.63,DE000SL0JKC0
2026-03-10,4361.46,DE000SL0JKC0
2026-03-11,4403.60,DE000SL0JKC0
2026-03-12,4398.70,DE000SL0JKC0
2026-03-15,4426.55,DE000SL0JKC0
2026-03-16,4411.12,DE000SL0JKC0
2026-03-17,4416.40,DE000SL0JKC0
2026-03-18,4335.27,DE000SL0JKC0
2026-03-19,4227.73,DE000SL0JKC0
2026-03-22,4164.47,DE000SL0JKC0
2026-03-23,4140.49,DE000SL0JKC0
2026-03-24,4194.94,DE000SL0JKC0
2026-03-25,4129.77,DE000SL0JKC0
2026-03-26,4028.53,DE000SL0JKC0
2026-03-29,4018.18,DE000SL0JKC0
2026-03-30,4127.15,DE000SL0JKC0
2026-03-31,4338.48,DE000SL0JKC0
2026-04-01,4314.96,DE000SL0JKC0
2026-04-02,4314.96,DE000SL0JKC0
2026-04-05,4336.73,DE000SL0JKC0
2026-04-06,4248.12,DE000SL0JKC0
2026-04-07,4337.50,DE000SL0JKC0
2026-04-08,4322.41,DE000SL0JKC0
2026-04-09,4212.88,DE000SL0JKC0
2026-04-12,4283.09,DE000SL0JKC0
2026-04-13,4290.22,DE000SL0JKC0
2026-04-14,4295.96,DE000SL0JKC0
2026-04-15,4237.90,DE000SL0JKC0
2026-04-16,4238.50,DE000SL0JKC0
2026-04-19,4202.91,DE000SL0JKC0
2026-04-20,4035.45,DE000SL0JKC0
2026-04-21,3982.44,DE000SL0JKC0
2026-04-22,3962.30,DE000SL0JKC0
2026-04-23,3842.55,DE000SL0JKC0
2026-04-26,3851.68,DE000SL0JKC0
2026-04-27,3850.75,DE000SL0JKC0
2026-04-28,3832.09,DE000SL0JKC0
2026-04-29,3898.25,DE000SL0JKC0
2026-04-30,3887.10,DE000SL0JKC0
2026-05-03,3882.37,DE000SL0JKC0
2026-05-04,3906.73,DE000SL0JKC0
2026-05-05,3977.18,DE000SL0JKC0
2026-05-06,3898.54,DE000SL0JKC0
2026-05-07,3795.69,DE000SL0JKC0
2026-05-10,3768.99,DE000SL0JKC0
2026-05-11,3745.40,DE000SL0JKC0
2026-05-12,3705.16,DE000SL0JKC0
2026-05-13,3696.08,DE000SL0JKC0
2026-05-14,3603.28,DE000SL0JKC0
2026-05-17,3672.15,DE000SL0JKC0
