series,SPY,133690,402970,069500,192090,200250,101280,267440,385560,GLD
SPY,1.0,0.8581028473379398,0.5945980787775323,0.4925284557061104,0.1328326061744915,0.48104863435819545,0.6379830547671033,0.2795800248457666,0.25192383296159665,0.0022093223554525026
133690,0.8581028473379398,1.0,0.34338955681722283,0.5197056945872635,0.13962220466192174,0.3845607251943168,0.5654607535638793,0.19331697600075304,0.18913324534019874,0.00221359959255748
402970,0.5945980787775323,0.34338955681722283,1.0,0.22324148774101452,-0.0038956659459400576,0.31213395201139665,0.4708411480487684,0.08328309526778625,0.02697022287036301,0.11456219137616677
069500,0.4925284557061104,0.5197056945872635,0.22324148774101452,1.0,0.1851983785951687,0.2612053056305531,0.630647303191199,0.3374138938088468,0.17161799885067516,0.18844822117734528
192090,0.1328326061744915,0.13962220466192174,-0.0038956659459400576,0.1851983785951687,1.0,-0.06510257546347942,0.1298351009456556,0.10296465702918792,-0.009826815980010135,0.23003228720663654
200250,0.48104863435819545,0.3845607251943168,0.31213395201139665,0.2612053056305531,-0.06510257546347942,1.0,0.4674343713616616,0.09117395980228117,0.05397455105281232,0.09164618363679439
101280,0.6379830547671033,0.5654607535638793,0.4708411480487684,0.630647303191199,0.1298351009456556,0.4674343713616616,1.0,0.34172608329942206,0.27879660332405787,0.1741789467795749
267440,0.2795800248457666,0.19331697600075304,0.08328309526778625,0.3374138938088468,0.10296465702918792,0.09117395980228117,0.34172608329942206,1.0,0.7986894659815114,0.08337164545105204
385560,0.25192383296159665,0.18913324534019874,0.02697022287036301,0.17161799885067516,-0.009826815980010135,0.05397455105281232,0.27879660332405787,0.7986894659815114,1.0,0.028801437897870315
GLD,0.0022093223554525026,0.00221359959255748,0.11456219137616677,0.18844822117734528,0.23003228720663654,0.09164618363679439,0.1741789467795749,0.08337164545105204,0.028801437897870315,1.0
